customer_id,region,city,segment,age,annual_income,joined_date
14097,North,Dallas,Corporate,20,60833.0,2023-02-05
14098,North,Seattle,Consumer,48,63845.0,2023-12-28
14099,East,New York,Consumer,69,94041.0,2024-11-27
14100,North,Dallas,Consumer,35,79060.0,2022-01-21
14101,South,Denver,Consumer,60,75651.0,2023-06-15
14102,North,San Diego,Consumer,49,108551.0,2025-03-27
14103,South,San Diego,Enterprise,52,87386.0,2024-03-22
14104,West,Phoenix,Consumer,37,68743.0,2022-05-04
14105,East,Chicago,Home Office,67,67250.0,2025-03-23
14106,South,Dallas,Consumer,69,71823.0,2023-06-20
14107,Central,Dallas,Home Office,55,81491.0,2025-06-16
14108,East,Chicago,Home Office,54,64881.0,2025-01-25
14109,Central,Dallas,Consumer,34,33133.0,2023-11-24
14110,North,New York,Consumer,58,123769.0,2022-07-02
14111,East,Boston,Home Office,26,75029.0,2023-09-19
14112,West,Dallas,Consumer,40,107187.0,2024-01-20
14113,South,New York,Corporate,18,65669.0,2025-04-11
14114,South,New York,Corporate,35,107900.0,2025-02-22
14115,North,Seattle,Consumer,58,72128.0,2024-09-09
14116,North,Seattle,Corporate,53,114167.0,2023-06-23
14117,South,San Diego,Consumer,47,81507.0,2022-12-28
14118,West,Seattle,Home Office,53,96846.0,2022-03-18
14119,West,Denver,Consumer,23,75801.0,2025-01-26
14120,East,Phoenix,Consumer,58,61721.0,2023-07-29
14121,Central,Phoenix,Consumer,58,115348.0,2025-05-17
14122,South,Phoenix,Corporate,57,97197.0,2023-04-08
14123,Central,Atlanta,Consumer,50,104515.0,2024-06-22
14124,West,Chicago,Consumer,21,85019.0,2025-03-24
14125,North,Seattle,Corporate,55,110190.0,2023-07-23
14126,West,Denver,Home Office,62,100460.0,2024-08-04
14127,North,Dallas,Home Office,40,67733.0,2024-10-15
14128,Central,Denver,Consumer,48,40811.0,2023-03-15
14129,West,San Diego,Consumer,51,90100.0,2024-05-09
14130,East,Atlanta,Consumer,27,87432.0,2022-03-19
14131,South,Phoenix,Home Office,33,32614.0,2023-08-11
14132,North,Phoenix,Corporate,34,75630.0,2022-09-07
14133,East,Chicago,Consumer,43,89647.0,2024-07-20
14134,West,Phoenix,Consumer,24,76566.0,2022-03-22
14135,South,Phoenix,Consumer,59,53134.0,2023-11-28
14136,West,Boston,Corporate,48,58651.0,2022-09-18
14137,Central,Boston,Home Office,71,24252.0,2024-02-21
14138,West,San Diego,Home Office,23,55612.0,2022-01-29
14139,South,Denver,Home Office,65,74682.0,2022-08-08
14140,Central,Chicago,Consumer,39,68619.0,2022-06-02
14141,South,Chicago,Consumer,43,79740.0,2022-08-23
14142,West,Boston,Corporate,64,110128.0,2025-05-07
14143,East,Boston,Consumer,28,78539.0,2024-05-17
14144,West,Denver,Consumer,52,98945.0,2022-02-12
14145,North,Chicago,Consumer,64,88363.0,2023-04-09
14146,South,Chicago,Consumer,33,56587.0,2023-05-28
14147,North,Seattle,Consumer,55,89477.0,2024-06-19
14148,West,New York,Corporate,62,91162.0,2025-03-07
14149,North,Chicago,Consumer,60,63824.0,2025-03-08
14150,North,Phoenix,Corporate,64,92702.0,2024-03-12
14151,Central,Seattle,Corporate,55,69623.0,2023-03-24
14152,Central,Denver,Corporate,22,45480.0,2024-10-10
14153,North,Seattle,Consumer,20,71753.0,2024-09-24
14154,West,Seattle,Consumer,33,80897.0,2023-01-16
14155,North,San Diego,Consumer,65,56828.0,2022-07-10
14156,East,Seattle,Consumer,53,86057.0,2024-10-01
14157,South,Dallas,Consumer,58,70659.0,2022-06-15
14158,North,Dallas,Consumer,63,64141.0,2023-03-21
14159,Central,San Diego,Corporate,43,97022.0,2022-08-30
14160,South,Atlanta,Home Office,29,70062.0,2023-11-27
14161,East,Denver,Consumer,25,57399.0,2022-10-20
14162,Central,Chicago,Home Office,49,61490.0,2024-04-02
14163,South,Seattle,Consumer,27,49977.0,2022-08-29
14164,West,Phoenix,Corporate,25,42883.0,2023-05-28
14165,Central,New York,Home Office,70,90362.0,2025-04-16
14166,South,Denver,Corporate,31,134387.0,2022-03-14
14167,South,Phoenix,Enterprise,69,61671.0,2023-08-23
14168,West,San Diego,Consumer,47,92274.0,2022-06-20
14169,Central,San Diego,Corporate,21,77608.0,2024-11-25
14170,North,Boston,Home Office,38,59864.0,2022-02-05
14171,East,Dallas,Corporate,51,74648.0,2023-05-12
14172,Central,Atlanta,Consumer,68,127157.0,2022-05-09
14173,West,Denver,Consumer,19,68991.0,2022-12-15
14174,Central,Dallas,Consumer,55,101914.0,2023-01-06
14175,West,Seattle,Corporate,57,48110.0,2024-04-03
14176,South,San Diego,Home Office,55,62364.0,2024-03-17
14177,East,Phoenix,Consumer,24,57369.0,2022-08-25
14178,Central,Atlanta,Corporate,31,96673.0,2023-07-25
14179,South,San Diego,Consumer,20,76867.0,2022-06-06
14180,East,Austin,Enterprise,64,84058.0,2024-02-29
14181,West,Atlanta,Consumer,25,81606.0,2023-07-30
14182,South,San Diego,Corporate,18,85650.0,2023-08-05
14183,Central,Boston,Consumer,23,63399.0,2023-06-07
14184,North,San Diego,Consumer,52,114549.0,2024-08-26
14185,North,San Diego,Home Office,57,65828.0,2022-04-09
14186,South,Atlanta,Consumer,22,92606.0,2024-07-20
14187,East,Seattle,Corporate,29,87295.0,2024-10-31
14188,East,Dallas,Enterprise,32,57965.0,2023-06-22
14189,East,San Diego,Enterprise,55,70235.0,2024-08-16
14190,East,Boston,Consumer,62,82326.0,2024-05-20
14191,South,Chicago,Corporate,33,54031.0,2023-08-11
14192,South,Seattle,Home Office,24,37262.0,2022-09-30
14193,East,Denver,Consumer,44,81418.0,2024-02-25
14194,North,Chicago,Consumer,32,84695.0,2024-10-06
14195,Central,Denver,Corporate,40,75746.0,2023-05-22
14196,Central,Boston,Consumer,50,91075.0,2022-06-05
14197,Central,Denver,Consumer,31,46694.0,2024-09-15
14198,Central,Boston,Corporate,61,115423.0,2023-11-17
14199,North,Denver,Consumer,28,54467.0,2022-06-28
14200,North,San Diego,Consumer,66,60908.0,2024-07-19
14201,North,Seattle,Consumer,57,87646.0,2025-02-22
14202,North,Seattle,Corporate,63,67940.0,2022-04-10
14203,West,New York,Consumer,44,62969.0,2025-01-22
14204,West,Dallas,Home Office,31,81130.0,2025-06-16
14205,East,San Diego,Home Office,35,93751.0,2022-03-28
14206,Central,Atlanta,Consumer,64,68841.0,2025-06-06
14207,Central,Phoenix,Consumer,37,123142.0,2025-06-10
14208,Central,Atlanta,Consumer,58,43250.0,2022-01-19
14209,East,Denver,Consumer,57,74892.0,2025-02-05
14210,North,New York,Consumer,59,58634.0,2022-07-25
14211,West,Phoenix,Corporate,45,94668.0,2024-05-06
14212,East,Dallas,Consumer,54,60609.0,2022-03-03
14213,South,Chicago,Consumer,37,51951.0,2023-09-16
14214,South,Phoenix,Consumer,60,59179.0,2022-02-17
14215,East,New York,Consumer,33,119253.0,2022-04-17
14216,North,San Diego,Corporate,30,47008.0,2022-09-16
14217,Central,Seattle,Consumer,36,102184.0,2022-08-11
14218,South,Phoenix,Consumer,33,70717.0,2023-12-20
14219,East,Phoenix,Consumer,70,50040.0,2023-07-21
14220,West,Austin,Corporate,25,72603.0,2025-04-23
14221,West,Seattle,Corporate,71,75243.0,2023-02-01
14222,North,San Diego,Home Office,26,65730.0,2023-05-12
14223,West,Phoenix,Consumer,66,61393.0,2023-07-31
14224,Central,Atlanta,Consumer,66,81342.0,2022-02-23
14225,East,Boston,Consumer,43,91781.0,2024-04-19
14226,West,San Diego,Consumer,45,74840.0,2023-11-11
14227,North,Austin,Home Office,71,56903.0,2023-06-28
14228,South,Austin,Corporate,38,85830.0,2023-08-16
14229,East,Seattle,Enterprise,52,91638.0,2024-12-11
14230,South,Denver,Home Office,65,106466.0,2022-07-07
14231,East,New York,Consumer,57,108800.0,2022-11-30
14232,West,New York,Corporate,58,47923.0,2022-05-01
14233,North,Denver,Home Office,62,78280.0,2023-02-11
14234,South,Boston,Home Office,30,62603.0,2024-06-10
14235,West,Denver,Consumer,26,79479.0,2022-01-10
14236,North,Austin,Enterprise,34,113420.0,2023-11-13
14237,East,Atlanta,Corporate,24,109767.0,2023-05-19
14238,South,Austin,Corporate,45,66908.0,2025-01-25
14239,South,Denver,Home Office,63,43779.0,2023-02-18
14240,South,Boston,Consumer,22,86148.0,2023-12-24
14241,East,Seattle,Consumer,60,92005.0,2024-08-18
14242,West,Chicago,Corporate,65,78763.0,2023-10-17
14243,East,Seattle,Corporate,52,83425.0,2022-12-18
14244,East,Atlanta,Consumer,42,72397.0,2023-09-05
14245,North,Atlanta,Consumer,31,77534.0,2022-11-21
14246,Central,Chicago,Home Office,58,72757.0,2025-02-15
14247,West,Dallas,Home Office,60,38377.0,2025-02-12
14248,East,Phoenix,Home Office,21,61207.0,2022-07-04
14249,Central,Atlanta,Home Office,51,57167.0,2022-10-29
14250,East,San Diego,Consumer,57,64224.0,2022-08-08
14251,West,Austin,Consumer,53,53199.0,2024-09-15
14252,North,Boston,Consumer,30,46547.0,2022-12-31
14253,North,Austin,Consumer,23,77674.0,2023-01-26
14254,Central,Dallas,Consumer,45,81621.0,2023-09-21
14255,West,Austin,Home Office,49,92952.0,2024-11-08
14256,North,Atlanta,Enterprise,38,106770.0,2023-04-21
14257,East,Dallas,Consumer,24,92320.0,2022-08-08
14258,Central,Dallas,Consumer,43,54504.0,2022-04-01
14259,East,Austin,Home Office,56,105468.0,2023-05-31
14260,East,Chicago,Consumer,41,51134.0,2022-02-15
14261,South,Seattle,Enterprise,47,89660.0,2024-08-04
14262,East,Boston,Consumer,36,72674.0,2023-07-21
14263,Central,Seattle,Consumer,62,76535.0,2023-06-04
14264,Central,Chicago,Consumer,52,73555.0,2024-11-04
14265,East,Dallas,Consumer,27,82818.0,2022-11-13
14266,Central,Dallas,Corporate,27,89314.0,2025-05-25
14267,South,Seattle,Home Office,68,76843.0,2023-12-13
14268,Central,Phoenix,Corporate,21,74315.0,2025-06-23
14269,South,Austin,Home Office,19,74368.0,2023-01-21
14270,South,San Diego,Corporate,52,91869.0,2022-08-11
14271,South,Dallas,Corporate,68,79041.0,2022-06-05
14272,North,Dallas,Corporate,44,64107.0,2025-04-29
14273,East,Denver,Enterprise,47,48093.0,2022-05-18
14274,West,Phoenix,Enterprise,21,79127.0,2022-07-09
14275,South,Chicago,Consumer,40,83189.0,2023-01-25
14276,Central,Phoenix,Home Office,50,55393.0,2024-05-15
14277,East,Austin,Consumer,40,80476.0,2023-10-02
14278,East,San Diego,Enterprise,53,113365.0,2024-08-28
14279,East,Boston,Enterprise,24,69836.0,2022-09-02
14280,East,Austin,Home Office,63,112692.0,2023-12-28
14281,North,Phoenix,Consumer,19,109004.0,2023-04-13
14282,East,Atlanta,Consumer,37,42399.0,2023-03-20
14283,Central,Austin,Home Office,34,93453.0,2023-04-15
14284,South,Denver,Consumer,29,111934.0,2022-03-17
14285,West,Phoenix,Enterprise,55,64862.0,2024-08-12
14286,North,Phoenix,Corporate,66,125119.0,2025-04-15
14287,South,Chicago,Consumer,67,113006.0,2023-04-19
14288,Central,Phoenix,Consumer,32,44355.0,2024-05-13
14289,Central,San Diego,Home Office,31,66380.0,2023-10-17
14290,West,Austin,Home Office,64,61546.0,2022-12-15
14291,North,Austin,Consumer,43,59973.0,2023-03-13
14292,West,New York,Home Office,25,30453.0,2024-02-22
14293,East,Phoenix,Corporate,54,56785.0,2023-01-04
14294,North,Seattle,Home Office,38,56103.0,2022-06-06
14295,North,New York,Consumer,20,89500.0,2022-08-05
14296,East,Phoenix,Corporate,42,66143.0,2022-05-11
14297,North,Phoenix,Consumer,55,86668.0,2023-08-22
14298,North,Austin,Enterprise,51,57446.0,2025-02-09
14299,Central,Chicago,Home Office,67,86032.0,2023-03-31
14300,Central,Boston,Home Office,28,79971.0,2025-03-02
14301,North,Atlanta,Consumer,31,78191.0,2025-06-07
14302,South,Phoenix,Consumer,69,87907.0,2023-01-10
14303,North,Denver,Consumer,58,85633.0,2022-04-07
14304,Central,Denver,Consumer,50,86539.0,2023-11-30
14305,Central,San Diego,Home Office,71,48981.0,2023-10-10
14306,West,Boston,Consumer,22,101966.0,2023-08-17
14307,West,Denver,Consumer,69,102180.0,2025-03-03
14308,Central,Boston,Consumer,55,79691.0,2024-06-26
14309,North,New York,Home Office,36,81981.0,2023-09-25
14310,South,Chicago,Consumer,28,95058.0,2023-09-16
14311,South,Phoenix,Consumer,71,113546.0,2023-10-30
14312,West,Atlanta,Consumer,47,70874.0,2024-09-08
14313,Central,Dallas,Home Office,67,106636.0,2022-06-26
14314,West,Denver,Consumer,32,65849.0,2023-07-13
14315,North,Austin,Corporate,27,42684.0,2022-09-02
14316,West,Phoenix,Corporate,24,112717.0,2023-02-06
14317,South,Seattle,Consumer,67,71037.0,2024-09-25
14318,South,Seattle,Consumer,54,80146.0,2022-10-02
14319,Central,San Diego,Consumer,33,65034.0,2023-05-19
14320,North,Atlanta,Consumer,41,62553.0,2023-02-19
14321,East,Boston,Home Office,37,30843.0,2023-01-03
14322,South,San Diego,Consumer,69,36858.0,2024-08-19
14323,East,Seattle,Consumer,36,22000.0,2024-06-05
14324,East,Boston,Corporate,52,42728.0,2023-10-05
14325,East,Phoenix,Consumer,47,78571.0,2024-03-24
14326,North,Dallas,Consumer,55,109203.0,2023-06-12
14327,West,Dallas,Consumer,61,63764.0,2023-11-04
14328,South,San Diego,Consumer,28,42541.0,2022-05-27
14329,South,Phoenix,Consumer,42,62443.0,2023-10-12
14330,Central,Seattle,Consumer,33,139315.0,2025-02-12
14331,West,Phoenix,Consumer,23,86179.0,2024-11-10
14332,North,San Diego,Consumer,56,69465.0,2025-06-08
14333,West,Seattle,Consumer,65,73399.0,2022-04-28
14334,South,Chicago,Consumer,19,63781.0,2022-09-10
14335,South,Boston,Home Office,27,86611.0,2022-03-16
14336,West,Seattle,Consumer,47,65976.0,2023-06-14
14337,South,Denver,Corporate,55,55624.0,2024-08-15
14338,South,San Diego,Consumer,49,103224.0,2024-03-22
14339,East,San Diego,Consumer,28,114531.0,2022-07-26
14340,West,Atlanta,Consumer,64,59139.0,2022-03-17
14341,West,Austin,Consumer,35,42985.0,2024-04-13
14342,South,Phoenix,Consumer,19,61872.0,2023-04-27
14343,South,Atlanta,Consumer,54,85072.0,2025-02-13
14344,East,San Diego,Consumer,54,27674.0,2022-08-18
14345,East,Atlanta,Corporate,47,54794.0,2025-01-24
14346,West,Atlanta,Home Office,42,41380.0,2022-04-16
14347,South,New York,Consumer,50,58721.0,2024-08-02
14348,East,Seattle,Corporate,59,81165.0,2023-11-09
14349,Central,Atlanta,Home Office,24,92173.0,2025-03-19
14350,North,Chicago,Consumer,66,64361.0,2025-05-07
14351,West,New York,Enterprise,23,80847.0,2024-05-02
14352,South,Denver,Consumer,42,67987.0,2022-01-01
14353,West,Boston,Consumer,54,88672.0,2023-03-14
14354,East,Seattle,Consumer,54,39781.0,2022-11-15
14355,South,San Diego,Corporate,71,34385.0,2023-07-27
14356,West,Dallas,Corporate,44,105456.0,2024-04-18
14357,East,Dallas,Consumer,36,43993.0,2023-04-06
14358,North,New York,Home Office,51,61329.0,2023-09-02
14359,North,Austin,Consumer,49,91861.0,2023-08-21
14360,Central,Austin,Consumer,33,57701.0,2024-12-09
14361,West,Denver,Consumer,32,66717.0,2025-04-21
14362,North,San Diego,Enterprise,71,115917.0,2024-11-28
14363,South,Dallas,Consumer,23,53802.0,2022-11-20
14364,South,San Diego,Corporate,47,60904.0,2024-06-06
14365,East,Denver,Consumer,23,79687.0,2022-01-14
14366,East,New York,Consumer,55,84854.0,2023-10-15
14367,North,New York,Corporate,23,72064.0,2025-01-11
14368,Central,Boston,Home Office,49,101692.0,2024-12-16
14369,West,Denver,Consumer,48,109402.0,2022-11-23
14370,Central,Seattle,Consumer,64,105079.0,2023-12-16
14371,East,Seattle,Consumer,27,67797.0,2025-03-03
14372,West,Dallas,Consumer,55,115946.0,2023-08-07
14373,West,New York,Enterprise,35,86541.0,2024-09-23
14374,Central,New York,Consumer,22,88226.0,2023-08-26
14375,North,New York,Corporate,20,59074.0,2023-10-08
14376,South,Dallas,Consumer,70,44364.0,2024-06-06
14377,West,Denver,Home Office,55,96163.0,2024-07-03
14378,Central,Denver,Home Office,47,95804.0,2022-09-27
14379,Central,Austin,Consumer,31,70721.0,2022-05-28
14380,Central,Austin,Consumer,34,108550.0,2024-07-25
14381,Central,Seattle,Consumer,42,109388.0,2024-11-28
14382,Central,Austin,Consumer,19,81279.0,2022-10-21
14383,North,Phoenix,Home Office,69,82503.0,2022-11-16
14384,East,New York,Enterprise,20,80345.0,2024-02-14
14385,North,Chicago,Corporate,49,30604.0,2024-07-23
14386,North,Denver,Home Office,41,33625.0,2023-02-22
14387,North,Phoenix,Enterprise,57,91263.0,2022-01-07
14388,East,Phoenix,Consumer,59,74729.0,2025-01-05
14389,West,Denver,Consumer,65,49410.0,2023-12-08
14390,Central,Phoenix,Consumer,64,104134.0,2024-02-01
14391,South,Atlanta,Consumer,22,115849.0,2024-08-26
14392,East,Seattle,Consumer,69,108603.0,2023-07-19
14393,West,Chicago,Corporate,21,57705.0,2023-08-06
14394,West,Denver,Enterprise,24,95327.0,2024-05-31
14395,Central,Seattle,Consumer,29,60529.0,2022-12-04
14396,North,Austin,Home Office,39,94564.0,2023-02-02
14397,East,New York,Consumer,56,113903.0,2022-03-31
14398,Central,Phoenix,Consumer,46,110264.0,2024-08-09
14399,North,San Diego,Corporate,33,110857.0,2023-08-24
14400,West,New York,Consumer,19,98683.0,2022-12-21
14401,Central,Dallas,Consumer,54,38721.0,2025-02-25
14402,Central,New York,Consumer,39,74072.0,2022-12-08
14403,North,Phoenix,Home Office,58,79948.0,2025-06-21
14404,West,Seattle,Enterprise,44,31685.0,2023-03-30
14405,North,Phoenix,Consumer,22,76251.0,2024-09-19
14406,East,Atlanta,Enterprise,54,74878.0,2024-11-20
14407,Central,Chicago,Corporate,35,48821.0,2023-06-04
14408,Central,Chicago,Home Office,60,116913.0,2025-03-11
14409,East,Dallas,Consumer,33,94064.0,2022-11-03
14410,South,Dallas,Consumer,61,100410.0,2022-07-17
14411,Central,Denver,Consumer,23,82095.0,2023-01-25
14412,South,New York,Home Office,58,113377.0,2024-01-15
14413,North,Chicago,Consumer,24,65587.0,2023-05-19
14414,North,San Diego,Corporate,46,36729.0,2023-04-13
14415,Central,Atlanta,Consumer,35,87574.0,2024-01-15
14416,West,Austin,Corporate,42,90932.0,2024-02-09
14417,East,Phoenix,Consumer,68,53857.0,2023-08-01
14418,North,Dallas,Corporate,46,90677.0,2024-10-03
14419,East,Denver,Corporate,27,78430.0,2024-06-25
14420,North,Denver,Home Office,52,88171.0,2023-04-01
14421,North,Phoenix,Consumer,65,54854.0,2023-08-01
14422,West,Atlanta,Consumer,25,75686.0,2023-08-05
14423,North,Boston,Enterprise,67,108139.0,2024-05-29
14424,East,Seattle,Consumer,45,78280.0,2024-08-26
14425,South,New York,Consumer,47,74497.0,2024-05-07
14426,Central,Seattle,Corporate,54,85306.0,2022-05-04
14427,North,New York,Enterprise,48,72845.0,2025-05-09
14428,North,New York,Consumer,51,61299.0,2024-09-21
14429,North,Denver,Home Office,26,43925.0,2023-02-08
14430,West,Austin,Consumer,53,92236.0,2022-04-08
14431,North,Atlanta,Enterprise,45,45807.0,2022-02-11
14432,West,Denver,Consumer,41,64736.0,2023-03-11
14433,East,Atlanta,Corporate,24,42658.0,2025-02-13
14434,West,Phoenix,Corporate,18,91170.0,2022-01-11
14435,East,Chicago,Consumer,69,58886.0,2025-03-17
14436,South,Denver,Consumer,56,85985.0,2023-02-02
14437,West,Seattle,Consumer,35,72923.0,2024-11-26
14438,North,Dallas,Consumer,66,82830.0,2025-01-15
14439,Central,Dallas,Consumer,42,79633.0,2023-11-23
14440,Central,New York,Home Office,54,50626.0,2023-09-11
14441,South,Phoenix,Home Office,43,43241.0,2023-01-13
14442,West,Seattle,Corporate,23,60237.0,2023-05-27
14443,South,Phoenix,Enterprise,41,68600.0,2025-01-07
14444,East,Atlanta,Consumer,25,107027.0,2023-09-16
14445,West,Boston,Consumer,68,105665.0,2023-04-24
14446,South,Dallas,Consumer,57,79337.0,2022-09-12
14447,South,San Diego,Consumer,20,49396.0,2022-12-31
14448,South,New York,Consumer,64,100240.0,2023-08-14
14449,North,Denver,Consumer,24,70584.0,2024-02-13
14450,North,New York,Consumer,38,90240.0,2022-11-03
14451,Central,Boston,Consumer,68,109472.0,2024-01-08
14452,East,San Diego,Corporate,22,67617.0,2025-01-30
14453,West,Atlanta,Enterprise,58,117048.0,2025-05-10
14454,North,Denver,Home Office,63,88679.0,2023-09-16
14455,Central,Chicago,Corporate,33,93274.0,2023-01-23
14456,East,Denver,Consumer,28,93336.0,2023-05-30
14457,Central,New York,Consumer,64,79617.0,2024-05-07
14458,North,Denver,Home Office,36,83230.0,2022-09-30
14459,North,New York,Consumer,28,92999.0,2022-05-03
14460,West,Dallas,Consumer,38,97942.0,2023-05-15
14461,West,Austin,Home Office,30,33816.0,2022-08-30
14462,Central,Phoenix,Consumer,50,95534.0,2022-05-13
14463,Central,Atlanta,Corporate,35,90796.0,2022-01-16
14464,East,New York,Corporate,49,131935.0,2024-10-30
14465,Central,Phoenix,Consumer,65,120575.0,2022-09-03
14466,North,San Diego,Consumer,18,96456.0,2024-09-03
14467,Central,Atlanta,Corporate,65,58574.0,2022-05-31
14468,South,Austin,Corporate,23,55385.0,2023-11-18
14469,Central,Denver,Consumer,52,91953.0,2024-08-08
14470,South,Austin,Consumer,53,61986.0,2022-08-26
14471,Central,Atlanta,Corporate,35,98754.0,2025-06-16
14472,East,Denver,Corporate,30,74499.0,2022-09-28
14473,Central,San Diego,Corporate,66,131707.0,2024-05-26
14474,North,Dallas,Consumer,26,34782.0,2024-03-07
14475,North,Atlanta,Corporate,69,63882.0,2022-07-09
14476,East,Atlanta,Corporate,60,87308.0,2023-02-28
14477,South,Dallas,Consumer,29,44227.0,2024-08-21
14478,East,Austin,Corporate,41,90684.0,2024-11-20
14479,West,Phoenix,Consumer,34,74810.0,2022-12-20
14480,South,Austin,Home Office,56,63651.0,2025-04-29
14481,West,San Diego,Corporate,56,68913.0,2022-04-04
14482,Central,Phoenix,Enterprise,66,61232.0,2024-08-20
14483,South,Dallas,Consumer,36,53619.0,2025-05-26
14484,North,San Diego,Consumer,18,121421.0,2025-05-02
14485,North,Phoenix,Consumer,71,100659.0,2025-03-16
14486,West,Boston,Home Office,49,60490.0,2024-03-29
14487,Central,Chicago,Consumer,22,72179.0,2023-02-17
14488,East,Denver,Consumer,33,93975.0,2023-11-08
14489,East,Boston,Enterprise,67,96985.0,2024-01-02
14490,Central,Boston,Enterprise,58,75570.0,2025-05-18
14491,South,Atlanta,Consumer,26,59108.0,2022-07-29
14492,South,Phoenix,Home Office,53,51712.0,2022-01-05
14493,East,Boston,Consumer,23,53807.0,2023-12-08
14494,South,Dallas,Home Office,47,35611.0,2023-12-07
14495,West,Atlanta,Home Office,23,57886.0,2025-06-20
14496,South,San Diego,Corporate,69,111537.0,2023-12-06
14497,West,Chicago,Consumer,56,55050.0,2023-03-27
14498,West,San Diego,Corporate,29,69290.0,2025-04-28
14499,North,Seattle,Consumer,35,65596.0,2024-09-05
14500,North,Chicago,Corporate,65,50826.0,2024-04-17
14501,West,Denver,Consumer,54,81035.0,2024-03-03
14502,Central,San Diego,Corporate,56,64804.0,2023-11-13
14503,South,Atlanta,Corporate,63,88142.0,2025-03-23
14504,West,Austin,Corporate,28,76619.0,2022-10-24
14505,West,Austin,Consumer,29,90750.0,2023-02-21
14506,Central,Dallas,Consumer,31,84479.0,2023-04-25
14507,East,Seattle,Corporate,33,85723.0,2025-06-09
14508,South,Denver,Consumer,29,49961.0,2024-03-08
14509,East,Atlanta,Consumer,44,64432.0,2022-09-06
14510,West,Denver,Enterprise,41,58639.0,2022-09-03
14511,North,Dallas,Home Office,50,59736.0,2023-06-02
14512,West,Denver,Corporate,50,63868.0,2024-12-23
14513,West,Denver,Enterprise,23,99260.0,2023-03-14
14514,South,Phoenix,Enterprise,30,100101.0,2023-12-29
14515,North,Atlanta,Consumer,64,63023.0,2023-12-01
14516,East,Seattle,Consumer,18,71913.0,2023-08-17
14517,West,Chicago,Consumer,20,99362.0,2022-03-08
14518,Central,Austin,Consumer,34,41468.0,2023-10-12
14519,North,Austin,Corporate,20,95256.0,2023-07-10
14520,South,Chicago,Consumer,29,79304.0,2024-06-12
14521,Central,Atlanta,Consumer,39,105336.0,2022-07-12
14522,North,Chicago,Consumer,32,50340.0,2022-09-23
14523,Central,Phoenix,Home Office,69,89554.0,2022-11-13
14524,North,Austin,Corporate,53,67328.0,2025-02-26
14525,Central,Phoenix,Consumer,37,98444.0,2023-04-15
14526,North,Seattle,Consumer,33,88287.0,2023-11-27
14527,East,Boston,Enterprise,59,73566.0,2024-04-18
14528,West,Austin,Consumer,56,68137.0,2022-05-25
14529,North,Denver,Corporate,65,124664.0,2024-03-22
14530,West,Chicago,Home Office,45,77774.0,2023-11-07
14531,West,New York,Corporate,62,73131.0,2025-06-19
14532,Central,Seattle,Corporate,46,66747.0,2022-09-18
14533,South,Phoenix,Consumer,30,84627.0,2023-05-23
14534,Central,San Diego,Corporate,46,66052.0,2024-07-31
14535,North,Atlanta,Consumer,22,79180.0,2024-12-05
14536,West,Phoenix,Consumer,37,88812.0,2023-07-06
14537,East,Austin,Consumer,68,96537.0,2025-01-02
14538,West,Austin,Enterprise,70,113523.0,2025-05-11
14539,South,San Diego,Enterprise,46,110195.0,2023-12-01
14540,Central,Dallas,Corporate,68,54214.0,2022-12-05
14541,South,Atlanta,Consumer,26,73675.0,2024-06-19
14542,South,Phoenix,Enterprise,67,32832.0,2024-03-15
14543,North,Dallas,Consumer,32,78774.0,2022-03-13
14544,North,Seattle,Corporate,34,66959.0,2023-12-26
14545,West,Boston,Corporate,34,108285.0,2022-10-17
14546,South,Boston,Consumer,71,63574.0,2022-01-03
14547,East,Boston,Corporate,52,105282.0,2022-04-07
14548,South,San Diego,Home Office,61,100661.0,2023-10-23
14549,West,Chicago,Enterprise,63,79567.0,2024-05-22
14550,East,Phoenix,Enterprise,32,78085.0,2022-01-06
14551,South,Chicago,Consumer,68,89420.0,2024-02-28
14552,North,Atlanta,Consumer,51,32284.0,2022-09-27
14553,South,Denver,Corporate,63,95732.0,2022-06-21
14554,North,Phoenix,Consumer,71,82358.0,2024-02-21
14555,West,Austin,Consumer,39,99710.0,2025-05-06
14556,Central,Atlanta,Consumer,68,72838.0,2024-06-28
14557,West,Seattle,Corporate,46,75749.0,2024-07-30
14558,South,Chicago,Home Office,29,102360.0,2024-07-31
14559,Central,Boston,Consumer,56,58218.0,2022-04-11
14560,South,Seattle,Consumer,39,66922.0,2022-08-16
14561,North,Denver,Consumer,57,87025.0,2023-01-07
14562,East,Phoenix,Enterprise,32,70823.0,2024-07-05
14563,South,San Diego,Enterprise,60,91482.0,2022-10-28
14564,East,Boston,Consumer,24,64154.0,2022-12-21
14565,West,Seattle,Consumer,68,22000.0,2025-05-09
14566,South,Phoenix,Consumer,47,97825.0,2022-09-18
14567,East,Atlanta,Corporate,36,25716.0,2023-07-15
14568,South,Phoenix,Consumer,21,88135.0,2024-07-13
14569,West,New York,Home Office,53,117383.0,2022-06-25
14570,South,Chicago,Consumer,38,93261.0,2024-09-11
14571,North,Phoenix,Consumer,63,94887.0,2023-11-03
14572,East,Phoenix,Consumer,59,65458.0,2024-09-03
14573,South,Austin,Consumer,59,56404.0,2025-02-18
14574,North,Denver,Enterprise,22,60678.0,2023-11-01
14575,North,Denver,Consumer,49,61410.0,2022-01-25
14576,North,Atlanta,Consumer,51,104744.0,2023-11-03
