order_id,order_ts,customer_id,product_id,quantity,discount,gross_sales,net_sales,cost,profit,channel,payment_method,campaign,order_status
169649,2024-09-23 08:00:00,6094,285,4,0.15,2304.4,1958.74,1704.96,253.78,Partner,Card,Organic,completed
169650,2024-09-09 13:00:00,18359,343,2,0.0,1087.28,1087.28,774.7,312.58,Store,Card,Retention,returned
169651,2025-02-23 02:00:00,3182,231,5,0.1,4014.4,3612.96,2396.65,1216.31,Marketplace,Card,NewYear,completed
169652,2025-01-27 16:00:00,14800,254,7,0.05,2467.22,2343.86,1755.81,588.05,Online,UPI,BackToOffice,completed
169653,2024-11-06 14:00:00,4960,381,5,0.1,8241.9,7417.71,5285.75,2131.96,Online,UPI,Organic,completed
169654,2025-02-08 14:00:00,1197,345,7,0.05,7251.3,6888.74,3887.8,3000.94,Online,UPI,BackToOffice,completed
169655,2025-02-01 09:00:00,13569,152,3,0.1,656.31,590.68,335.58,255.1,Online,Wallet,NewYear,completed
169656,2025-02-03 09:00:00,9132,116,8,0.2,4432.4,3545.92,2863.44,682.48,Store,UPI,Festive,completed
169657,2025-02-10 00:00:00,2904,316,4,0.05,6086.2,5781.89,3715.96,2065.93,Store,Bank Transfer,Festive,completed
169658,2024-11-26 05:00:00,16377,17,2,0.2,1670.44,1336.35,937.92,398.43,Online,UPI,NewYear,completed
169659,2024-04-20 07:00:00,4394,65,5,0.05,4420.45,4199.43,2035.9,2163.53,Online,Card,Summer,completed
169660,2025-04-10 21:00:00,370,391,6,0.0,332.22,332.22,216.72,115.5,Store,UPI,Summer,completed
169661,2024-10-03 00:00:00,5912,245,6,0.1,4766.28,4289.65,3001.86,1287.79,Marketplace,UPI,Retention,completed
169662,2024-10-26 13:00:00,13443,6,7,0.05,1632.54,1550.91,786.8,764.11,Online,Bank Transfer,BackToOffice,completed
169663,2024-07-24 17:00:00,19493,185,1,0.0,1176.03,1176.03,611.62,564.41,Online,Card,NewYear,completed
169664,2024-05-14 05:00:00,18217,92,3,0.05,115.98,110.18,83.79,26.39,Online,Wallet,NewYear,completed
169665,2024-05-19 01:00:00,227,192,5,0.0,10432.95,10432.95,5179.1,5253.85,Online,Card,Summer,completed
169666,2024-07-21 20:00:00,7374,331,4,0.2,5958.16,4766.53,3424.24,1342.29,Online,UPI,Summer,completed
169667,2024-11-08 11:00:00,18624,12,7,0.1,10382.54,9344.29,8347.22,997.07,Online,Card,Retention,completed
169668,2024-07-07 06:00:00,15334,30,6,0.05,12588.12,11958.71,5872.32,6086.39,Marketplace,Wallet,Organic,completed
169669,2025-01-29 09:00:00,17772,189,7,0.0,3827.25,3827.25,3053.54,773.71,Partner,UPI,Organic,completed
169670,2024-12-24 11:00:00,6891,234,7,0.05,2843.19,2701.03,1594.04,1106.99,Online,UPI,Summer,completed
169671,2024-08-01 23:00:00,2003,172,4,0.1,2887.0,2598.3,1828.84,769.46,Online,Bank Transfer,Organic,completed
169672,2024-03-06 04:00:00,1703,386,6,0.2,766.86,613.49,419.04,194.45,Online,Card,BackToOffice,completed
169673,2024-09-25 02:00:00,7323,391,7,0.05,387.59,368.21,252.84,115.37,Online,Card,Summer,completed
169674,2024-09-16 11:00:00,19899,380,7,0.05,1572.34,1493.72,1243.83,249.89,Online,Card,Festive,completed
169675,2024-02-20 17:00:00,15132,168,9,0.0,9536.76,9536.76,6614.82,2921.94,Store,UPI,Organic,completed
169676,2025-01-30 04:00:00,14636,34,8,0.15,16297.92,13853.23,10163.44,3689.79,Online,UPI,Summer,completed
169677,2024-06-09 14:00:00,885,345,1,0.15,1035.9,0.0,555.4,0.0,Online,Wallet,Festive,cancelled
169678,2024-01-09 16:00:00,6676,447,3,0.0,4308.75,4308.75,1987.74,2321.01,Online,Card,BackToOffice,completed
169679,2024-01-12 03:00:00,18983,264,7,0.05,11164.16,10605.95,6461.28,4144.67,Store,Wallet,Retention,completed
169680,2024-03-07 12:00:00,10687,302,9,0.05,14789.43,14049.96,8504.55,5545.41,Store,UPI,NewYear,completed
169681,2024-06-21 03:00:00,7798,106,7,0.1,13953.8,12558.42,8528.52,4029.9,Online,Card,Organic,completed
169682,2024-05-27 06:00:00,12326,189,5,0.05,2733.75,2597.06,2181.1,415.96,Online,Bank Transfer,Festive,completed
169683,2024-11-02 12:00:00,3272,365,8,0.05,10189.6,9680.12,7774.48,1905.64,Store,Bank Transfer,Retention,completed
169684,2024-10-17 13:00:00,10060,244,8,0.1,430.32,387.29,319.44,67.85,Store,Card,Festive,completed
169685,2025-06-26 01:00:00,4975,313,6,0.0,6090.72,6090.72,2925.36,3165.36,Store,Card,Summer,completed
169686,2025-01-16 22:00:00,3316,427,5,0.05,9633.65,9151.97,5938.55,3213.42,Store,Card,Retention,completed
169687,2025-05-10 05:00:00,19044,356,4,0.05,6036.68,5734.85,2931.76,2803.09,Online,Wallet,Festive,completed
169688,2024-01-16 14:00:00,11382,39,2,0.1,47.74,42.97,25.5,17.47,Store,UPI,Festive,completed
169689,2025-05-17 06:00:00,19979,166,6,0.0,3008.52,3008.52,1591.26,1417.26,Online,Card,Organic,completed
169690,2025-02-20 12:00:00,5548,169,3,0.05,1112.79,1057.15,809.34,247.81,Online,Card,Retention,completed
169691,2025-06-13 03:00:00,11330,287,1,0.0,923.37,923.37,504.54,418.83,Partner,Card,NewYear,completed
169692,2024-04-05 16:00:00,16017,163,7,0.0,12233.97,12233.97,9979.97,2254.0,Online,Card,BackToOffice,completed
169693,2024-08-18 14:00:00,4424,319,8,0.0,13329.2,13329.2,6589.28,6739.92,Store,Card,Retention,completed
169694,2025-04-20 20:00:00,3460,19,5,0.1,5869.4,5282.46,3673.85,1608.61,Store,UPI,Organic,returned
169695,2025-05-03 20:00:00,11614,414,1,0.0,931.69,931.69,670.84,260.85,Online,UPI,BackToOffice,completed
169696,2024-08-10 00:00:00,7238,91,3,0.0,5909.37,5909.37,4457.46,1451.91,Online,Wallet,Festive,completed
169697,2024-05-19 16:00:00,16051,411,6,0.0,6404.94,6404.94,4811.16,1593.78,Store,Card,Summer,completed
169698,2024-04-28 02:00:00,10275,137,3,0.1,1960.86,1764.77,1093.98,670.79,Partner,Card,NewYear,completed
169699,2025-02-24 07:00:00,5962,177,9,0.1,12857.22,11571.5,8523.0,3048.5,Store,Card,BackToOffice,completed
169700,2025-04-16 18:00:00,8496,379,9,0.15,15111.09,12844.43,9357.57,3486.86,Online,Card,Festive,completed
169701,2025-02-24 02:00:00,1147,341,5,0.05,3595.65,3415.87,2907.45,508.42,Store,UPI,NewYear,completed
169702,2025-02-07 07:00:00,3318,318,4,0.05,7845.04,0.0,4750.0,0.0,Online,Card,NewYear,cancelled
169703,2024-11-10 04:00:00,17782,144,5,0.0,10223.65,10223.65,6023.0,4200.65,Online,Card,Summer,completed
169704,2024-01-31 05:00:00,703,93,5,0.0,9846.3,9846.3,4484.45,5361.85,Store,Card,Retention,completed
169705,2024-03-11 02:00:00,12328,51,3,0.05,4191.42,3981.85,2197.53,1784.32,Online,Bank Transfer,Organic,completed
169706,2024-05-09 09:00:00,9888,40,2,0.0,2679.18,2679.18,1459.42,1219.76,Online,Card,Festive,returned
169707,2025-05-19 09:00:00,6923,99,7,0.15,6648.81,5651.49,5233.62,417.87,Store,UPI,Retention,completed
169708,2024-12-24 06:00:00,6305,131,7,0.0,11172.28,11172.28,7085.4,4086.88,Online,Wallet,Summer,completed
169709,2025-05-18 02:00:00,10534,161,4,0.0,8336.44,8336.44,4775.44,3561.0,Store,UPI,Organic,returned
169710,2024-09-03 14:00:00,14788,357,5,0.05,9507.95,9032.55,5097.6,3934.95,Online,Card,NewYear,completed
169711,2024-11-28 03:00:00,1690,412,8,0.15,8886.32,7553.37,6099.6,1453.77,Online,Card,Retention,completed
169712,2025-04-28 05:00:00,9456,428,1,0.0,2075.66,2075.66,1431.06,644.6,Online,UPI,Festive,completed
169713,2024-09-29 22:00:00,7704,221,2,0.0,4128.38,4128.38,2176.8,1951.58,Store,UPI,Festive,completed
169714,2024-07-17 11:00:00,1687,163,3,0.0,5243.13,5243.13,4277.13,966.0,Store,Card,Organic,completed
169715,2024-02-23 08:00:00,128,329,3,0.15,3175.32,2699.02,2056.35,642.67,Store,Card,Retention,completed
169716,2025-05-14 06:00:00,4467,277,3,0.05,5318.31,5052.39,2793.15,2259.24,Online,Card,Organic,completed
169717,2024-09-24 22:00:00,16641,401,4,0.05,6677.92,6344.02,4554.2,1789.82,Store,Card,BackToOffice,completed
169718,2025-03-31 23:00:00,4789,271,8,0.0,16228.32,16228.32,10061.76,6166.56,Online,Card,Summer,completed
169719,2024-11-01 04:00:00,14715,85,1,0.05,1051.9,0.0,574.71,0.0,Online,Card,BackToOffice,cancelled
169720,2025-03-15 20:00:00,16607,364,5,0.05,1093.25,1038.59,762.7,275.89,Online,UPI,Retention,completed
169721,2024-11-07 09:00:00,16383,121,4,0.1,845.28,760.75,449.68,311.07,Online,UPI,Organic,completed
169722,2024-05-21 13:00:00,17903,436,9,0.2,1153.62,922.9,703.44,219.46,Online,Card,NewYear,completed
169723,2024-11-24 20:00:00,7064,168,7,0.05,7417.48,7046.61,5144.86,1901.75,Online,UPI,NewYear,completed
169724,2024-06-23 17:00:00,18682,101,8,0.1,3425.68,3083.11,1657.44,1425.67,Marketplace,Card,BackToOffice,completed
169725,2024-11-18 18:00:00,5734,183,8,0.0,4599.68,4599.68,2432.72,2166.96,Store,Card,Summer,completed
169726,2024-04-15 09:00:00,11976,226,5,0.1,642.85,578.56,351.4,227.16,Online,UPI,Retention,completed
169727,2024-03-22 12:00:00,11644,327,3,0.1,4828.77,4345.89,2874.9,1470.99,Online,Card,BackToOffice,completed
169728,2024-04-15 23:00:00,15429,378,7,0.0,10623.97,10623.97,5110.49,5513.48,Marketplace,Card,Retention,completed
169729,2025-04-02 11:00:00,3775,234,8,0.0,3249.36,3249.36,1821.76,1427.6,Store,Card,Summer,completed
169730,2025-01-17 16:00:00,1705,261,1,0.05,41.67,39.59,24.0,15.59,Partner,Card,Summer,completed
169731,2024-12-07 19:00:00,6414,32,7,0.0,12966.24,12966.24,6825.63,6140.61,Online,UPI,Festive,returned
169732,2024-09-06 01:00:00,8117,436,4,0.1,512.72,461.45,312.64,148.81,Marketplace,Wallet,BackToOffice,completed
169733,2024-09-28 13:00:00,17292,73,2,0.1,3897.78,3508.0,2536.22,971.78,Online,Card,Retention,completed
169734,2025-01-03 03:00:00,11150,203,4,0.1,5222.72,4700.45,3596.16,1104.29,Marketplace,Bank Transfer,Organic,completed
169735,2024-09-08 21:00:00,13563,88,4,0.15,6740.76,5729.65,3890.32,1839.33,Partner,Card,NewYear,completed
169736,2024-07-20 15:00:00,12200,264,4,0.0,6379.52,6379.52,3692.16,2687.36,Store,Card,NewYear,completed
169737,2024-10-30 09:00:00,16556,33,6,0.05,8726.46,8290.14,4343.58,3946.56,Marketplace,Card,BackToOffice,completed
169738,2025-04-12 03:00:00,6647,429,5,0.1,6910.7,6219.63,3500.4,2719.23,Store,Card,Festive,completed
169739,2024-12-08 20:00:00,3374,360,1,0.05,650.32,617.8,360.7,257.1,Marketplace,Bank Transfer,Retention,completed
169740,2024-03-15 22:00:00,2182,266,4,0.0,2448.24,2448.24,1770.24,678.0,Online,Card,NewYear,completed
169741,2024-10-12 00:00:00,12569,419,4,0.15,4320.4,3672.34,2694.16,978.18,Marketplace,UPI,Festive,completed
169742,2025-06-15 17:00:00,15317,417,1,0.05,105.05,99.8,82.9,16.9,Store,UPI,Organic,completed
169743,2025-01-11 22:00:00,9078,239,1,0.05,1815.58,1724.8,850.36,874.44,Partner,Card,Organic,completed
169744,2024-11-04 22:00:00,49,419,7,0.05,7560.7,7182.66,4714.78,2467.88,Online,Wallet,Festive,completed
169745,2024-11-24 01:00:00,15381,341,7,0.05,5033.91,4782.21,4070.43,711.78,Store,Card,Retention,completed
169746,2024-07-26 13:00:00,9721,365,8,0.05,10189.6,9680.12,7774.48,1905.64,Partner,Card,Summer,completed
169747,2025-06-10 07:00:00,9817,358,4,0.05,7830.24,7438.73,5569.72,1869.01,Partner,Wallet,NewYear,completed
169748,2024-09-22 13:00:00,10331,168,6,0.05,6357.84,0.0,4409.88,0.0,Store,Card,Retention,cancelled
169749,2024-12-19 02:00:00,8750,215,3,0.05,1925.28,1829.02,1567.38,261.64,Marketplace,Bank Transfer,NewYear,completed
169750,2024-04-05 06:00:00,1321,263,1,0.2,1103.68,882.94,691.57,191.37,Partner,Card,Summer,completed
169751,2024-07-25 11:00:00,12095,9,7,0.1,8795.15,7915.64,6084.05,1831.59,Store,Card,Summer,completed
169752,2024-05-07 15:00:00,11168,402,8,0.1,9927.68,8934.91,5033.36,3901.55,Marketplace,Card,BackToOffice,returned
169753,2024-06-18 23:00:00,2794,200,6,0.0,9747.06,9747.06,5047.8,4699.26,Online,UPI,Summer,completed
169754,2025-05-17 10:00:00,16527,110,2,0.05,3255.62,3092.84,1657.54,1435.3,Partner,Card,Retention,completed
169755,2024-06-11 11:00:00,11146,118,6,0.15,4944.84,4203.11,3276.12,926.99,Online,UPI,BackToOffice,completed
169756,2024-06-13 22:00:00,5448,10,4,0.0,3762.08,3762.08,2952.08,810.0,Online,Card,BackToOffice,completed
169757,2024-11-20 10:00:00,821,385,9,0.1,6094.71,5485.24,4582.35,902.89,Store,Bank Transfer,Retention,completed
169758,2025-01-04 12:00:00,5157,204,3,0.05,5460.54,5187.51,4472.76,714.75,Marketplace,Card,Summer,completed
169759,2024-07-26 07:00:00,15051,173,2,0.0,3911.28,3911.28,2786.84,1124.44,Online,Card,Festive,completed
169760,2025-02-05 06:00:00,2895,246,3,0.05,1581.45,1502.38,1227.66,274.72,Online,Bank Transfer,Summer,completed
169761,2024-03-06 18:00:00,5199,450,7,0.1,12420.59,11178.53,5722.5,5456.03,Online,UPI,Festive,completed
169762,2025-04-14 02:00:00,5647,41,9,0.0,7787.61,7787.61,5917.68,1869.93,Online,Card,Retention,completed
169763,2025-02-09 21:00:00,16535,19,4,0.15,4695.52,3991.19,2939.08,1052.11,Marketplace,Card,Retention,completed
169764,2024-02-09 03:00:00,10916,179,2,0.2,503.26,402.61,349.24,53.37,Online,UPI,Retention,completed
169765,2024-10-19 20:00:00,13765,300,7,0.05,10220.84,9709.8,7975.73,1734.07,Online,UPI,NewYear,completed
169766,2024-09-27 08:00:00,7873,51,2,0.0,2794.28,2794.28,1465.02,1329.26,Online,Card,Festive,completed
169767,2025-01-03 12:00:00,9271,250,6,0.05,4547.22,4319.86,2434.86,1885.0,Marketplace,UPI,Retention,completed
169768,2024-02-14 16:00:00,1437,384,6,0.15,4060.38,0.0,2492.22,0.0,Store,UPI,Festive,cancelled
169769,2025-06-02 01:00:00,14159,205,2,0.15,4231.0,3596.35,2395.7,1200.65,Online,Card,Summer,completed
169770,2025-05-02 00:00:00,17667,388,6,0.0,3944.58,3944.58,2720.4,1224.18,Marketplace,Card,NewYear,completed
169771,2024-01-30 17:00:00,172,371,6,0.0,10216.2,10216.2,5456.52,4759.68,Store,UPI,Summer,completed
169772,2024-03-02 08:00:00,18475,101,4,0.0,1712.84,0.0,828.72,0.0,Marketplace,UPI,BackToOffice,cancelled
169773,2024-09-20 12:00:00,18201,404,4,0.1,5643.24,0.0,3491.76,0.0,Store,UPI,NewYear,cancelled
169774,2025-04-17 01:00:00,160,260,1,0.1,886.19,797.57,663.1,134.47,Online,Card,Summer,completed
169775,2025-01-21 16:00:00,7698,136,2,0.0,1804.06,1804.06,840.16,963.9,Marketplace,Card,NewYear,completed
169776,2024-03-02 08:00:00,9684,219,3,0.1,3473.94,3126.55,2313.69,812.86,Online,Card,BackToOffice,completed
169777,2025-03-05 15:00:00,15967,391,2,0.15,110.74,94.13,72.24,21.89,Partner,Bank Transfer,BackToOffice,completed
169778,2024-12-07 13:00:00,8612,66,8,0.0,816.64,816.64,506.16,310.48,Store,Card,NewYear,completed
169779,2024-04-08 12:00:00,12235,151,2,0.1,1892.74,1703.47,1326.4,377.07,Online,UPI,Organic,completed
169780,2024-12-21 20:00:00,1650,392,8,0.2,16318.48,13054.78,8433.92,4620.86,Online,UPI,Retention,completed
169781,2024-01-04 20:00:00,15157,246,3,0.1,1581.45,1423.3,1227.66,195.64,Store,UPI,Organic,completed
169782,2024-12-20 10:00:00,8504,195,8,0.0,2332.8,2332.8,1532.8,800.0,Store,Card,NewYear,completed
169783,2024-05-08 22:00:00,8699,76,6,0.1,9099.66,8189.69,6580.68,1609.01,Online,Bank Transfer,Organic,completed
169784,2024-03-12 19:00:00,349,292,3,0.05,2964.69,2816.46,2148.78,667.68,Online,Card,Festive,completed
169785,2024-02-04 10:00:00,8180,235,1,0.1,2049.57,1844.61,1214.6,630.01,Online,Card,Summer,completed
169786,2024-07-06 14:00:00,5711,142,5,0.1,7637.75,6873.98,4495.3,2378.68,Store,UPI,Summer,completed
169787,2024-01-18 00:00:00,5173,407,5,0.1,1524.4,1371.96,1082.6,289.36,Marketplace,Card,Summer,completed
169788,2024-07-13 05:00:00,17597,172,3,0.0,2165.25,2165.25,1371.63,793.62,Online,Card,NewYear,completed
169789,2024-06-11 04:00:00,3920,287,5,0.05,4616.85,4386.01,2522.7,1863.31,Online,Wallet,BackToOffice,completed
169790,2024-12-13 14:00:00,17678,49,6,0.0,8267.52,8267.52,6107.4,2160.12,Online,UPI,BackToOffice,completed
169791,2024-01-22 13:00:00,18702,308,5,0.05,9715.75,9229.96,5835.65,3394.31,Marketplace,Card,BackToOffice,completed
169792,2024-03-11 05:00:00,7418,255,9,0.1,2788.2,2509.38,1389.96,1119.42,Partner,Card,Organic,completed
169793,2025-03-03 05:00:00,19575,272,8,0.1,4780.96,4302.86,3654.48,648.38,Marketplace,Wallet,BackToOffice,completed
169794,2024-01-27 10:00:00,12880,144,8,0.1,16357.84,14722.06,9636.8,5085.26,Online,Bank Transfer,Retention,completed
169795,2025-01-29 07:00:00,6529,287,9,0.1,8310.33,7479.3,4540.86,2938.44,Marketplace,UPI,Summer,completed
169796,2024-03-20 21:00:00,12000,101,4,0.05,1712.84,1627.2,828.72,798.48,Store,Card,Retention,completed
169797,2025-03-09 00:00:00,720,312,7,0.1,2482.34,2234.11,1151.36,1082.75,Store,Bank Transfer,Festive,returned
169798,2025-05-01 12:00:00,8473,190,5,0.1,8147.5,7332.75,4032.05,3300.7,Store,Bank Transfer,Organic,completed
169799,2024-05-14 08:00:00,9826,93,8,0.15,15754.08,13390.97,7175.12,6215.85,Store,Card,BackToOffice,completed
169800,2024-05-25 22:00:00,13507,437,3,0.05,3494.55,3319.82,2206.35,1113.47,Online,Card,Festive,completed
169801,2024-08-06 19:00:00,5688,425,5,0.0,6983.75,6983.75,3273.6,3710.15,Marketplace,Card,Summer,completed
169802,2024-03-06 22:00:00,4266,212,2,0.15,2984.26,2536.62,1763.72,772.9,Online,Card,Festive,completed
169803,2025-02-18 03:00:00,4866,193,7,0.05,9533.51,9056.83,5231.73,3825.1,Online,Card,Summer,completed
169804,2025-06-13 10:00:00,9706,29,6,0.15,10708.86,9102.53,6065.4,3037.13,Online,Bank Transfer,NewYear,completed
169805,2025-06-15 12:00:00,2911,20,7,0.0,8972.32,8972.32,5172.3,3800.02,Online,Card,Retention,completed
169806,2025-02-14 11:00:00,4114,356,7,0.1,10564.19,9507.77,5130.58,4377.19,Online,Card,Organic,completed
169807,2024-03-17 07:00:00,3810,243,3,0.0,1402.05,1402.05,740.46,661.59,Marketplace,Bank Transfer,Organic,completed
169808,2024-04-25 22:00:00,2494,354,1,0.2,1371.03,1096.82,821.67,275.15,Store,UPI,Festive,completed
169809,2025-03-13 17:00:00,4138,167,6,0.1,495.12,445.61,388.98,56.63,Marketplace,Bank Transfer,Summer,completed
169810,2025-06-18 21:00:00,1448,285,5,0.1,2880.5,2592.45,2131.2,461.25,Partner,Card,Festive,completed
169811,2024-01-23 19:00:00,3475,392,8,0.0,16318.48,16318.48,8433.92,7884.56,Online,Card,Festive,completed
169812,2025-03-12 11:00:00,18237,424,4,0.05,6268.76,5955.32,3516.12,2439.2,Store,Card,BackToOffice,completed
169813,2024-02-18 21:00:00,9616,332,8,0.0,14030.8,14030.8,8758.16,5272.64,Online,UPI,Organic,completed
169814,2024-07-16 18:00:00,9837,394,9,0.05,3761.28,3573.22,2628.18,945.04,Online,UPI,Summer,returned
169815,2024-09-29 23:00:00,13174,379,7,0.05,11753.07,11165.42,7278.11,3887.31,Store,UPI,Festive,completed
169816,2024-02-13 19:00:00,11784,39,3,0.05,71.61,68.03,38.25,29.78,Store,Card,Festive,completed
169817,2025-03-13 17:00:00,6942,289,2,0.15,4053.64,3445.59,2008.54,1437.05,Partner,Wallet,Summer,completed
169818,2024-06-29 18:00:00,10587,52,4,0.0,5371.08,5371.08,3722.52,1648.56,Store,UPI,NewYear,completed
169819,2024-07-03 16:00:00,5517,244,5,0.0,268.95,268.95,199.65,69.3,Store,UPI,NewYear,completed
169820,2025-06-22 22:00:00,2458,66,3,0.05,306.24,290.93,189.81,101.12,Store,Card,Festive,returned
169821,2025-03-17 22:00:00,3360,288,1,0.0,2180.66,2180.66,1704.04,476.62,Online,Card,Summer,completed
169822,2024-11-23 11:00:00,6353,285,4,0.0,2304.4,2304.4,1704.96,599.44,Store,UPI,Retention,completed
169823,2025-01-25 01:00:00,19697,428,7,0.1,14529.62,13076.66,10017.42,3059.24,Online,Card,Organic,completed
169824,2025-04-18 03:00:00,10808,37,6,0.1,6171.06,5553.95,4500.18,1053.77,Online,UPI,Organic,completed
169825,2025-03-18 09:00:00,7107,78,3,0.0,3617.49,3617.49,2746.77,870.72,Store,Card,Festive,completed
169826,2024-07-10 01:00:00,8328,379,8,0.05,13432.08,12760.48,8317.84,4442.64,Partner,Bank Transfer,NewYear,completed
169827,2025-05-10 05:00:00,12457,116,9,0.05,4986.45,4737.13,3221.37,1515.76,Online,Bank Transfer,NewYear,completed
169828,2025-05-15 12:00:00,986,365,2,0.0,2547.4,2547.4,1943.62,603.78,Store,Card,Summer,completed
169829,2024-10-29 07:00:00,1628,315,2,0.2,3481.4,2785.12,2624.4,160.72,Online,UPI,NewYear,completed
169830,2024-09-04 00:00:00,684,421,4,0.1,409.2,368.28,201.0,167.28,Store,UPI,Summer,completed
169831,2024-10-27 05:00:00,2188,162,2,0.05,172.94,164.29,115.5,48.79,Store,UPI,Festive,completed
169832,2024-06-02 08:00:00,6990,279,6,0.1,5787.18,5208.46,4301.22,907.24,Marketplace,Card,Retention,completed
169833,2024-03-12 14:00:00,16690,101,6,0.1,2569.26,2312.33,1243.08,1069.25,Store,UPI,NewYear,completed
169834,2025-01-29 08:00:00,5149,327,6,0.15,9657.54,8208.91,5749.8,2459.11,Online,Card,Festive,completed
169835,2024-06-09 21:00:00,5354,251,9,0.1,6747.12,6072.41,4073.76,1998.65,Partner,Bank Transfer,Festive,completed
169836,2024-04-29 00:00:00,224,131,7,0.05,11172.28,10613.67,7085.4,3528.27,Online,Card,BackToOffice,returned
169837,2024-04-07 09:00:00,13648,235,5,0.0,10247.85,10247.85,6073.0,4174.85,Online,UPI,Summer,completed
169838,2024-12-15 03:00:00,16084,76,8,0.1,12132.88,10919.59,8774.24,2145.35,Online,Card,NewYear,completed
169839,2024-07-26 04:00:00,6878,152,1,0.05,218.77,207.83,111.86,95.97,Online,Card,Festive,completed
169840,2024-04-18 13:00:00,12191,367,4,0.1,8789.28,7910.35,5517.2,2393.15,Store,Card,Retention,returned
169841,2025-03-10 20:00:00,11449,152,6,0.0,1312.62,1312.62,671.16,641.46,Online,UPI,Organic,completed
169842,2024-06-28 18:00:00,6770,377,3,0.1,1840.26,1656.23,1324.05,332.18,Marketplace,Bank Transfer,Organic,completed
169843,2025-03-19 01:00:00,14642,23,5,0.0,7168.35,7168.35,4073.25,3095.1,Online,Wallet,Organic,completed
169844,2024-04-24 21:00:00,2287,382,2,0.0,1730.28,1730.28,1157.26,573.02,Store,UPI,Retention,completed
169845,2024-06-24 19:00:00,12758,375,6,0.05,11920.32,11324.3,7313.58,4010.72,Online,Card,Organic,completed
169846,2024-10-16 03:00:00,18668,249,7,0.1,4416.44,3974.8,2931.81,1042.99,Store,Wallet,BackToOffice,completed
169847,2024-10-27 06:00:00,18925,96,7,0.05,5767.72,0.0,3099.11,0.0,Marketplace,Wallet,Summer,cancelled
169848,2024-07-01 02:00:00,10590,135,8,0.0,3439.12,3439.12,1613.84,1825.28,Marketplace,UPI,Festive,completed
169849,2024-11-20 10:00:00,4405,143,8,0.05,5547.52,5270.14,3043.36,2226.78,Online,Card,NewYear,completed
169850,2024-12-17 08:00:00,10070,23,8,0.05,11469.36,10895.89,6517.2,4378.69,Store,UPI,Organic,completed
169851,2025-01-03 13:00:00,4589,125,4,0.05,2441.28,2319.22,1749.64,569.58,Online,Card,BackToOffice,completed
169852,2025-05-09 22:00:00,8718,314,4,0.05,7495.16,7120.4,4207.88,2912.52,Online,Card,Organic,completed
169853,2025-04-05 18:00:00,1846,197,9,0.0,15276.51,15276.51,10062.9,5213.61,Partner,Wallet,Organic,completed
169854,2024-04-28 11:00:00,11759,217,2,0.2,659.2,527.36,303.54,223.82,Partner,UPI,BackToOffice,completed
169855,2024-10-03 21:00:00,5147,155,4,0.05,6293.04,5978.39,4588.96,1389.43,Marketplace,Bank Transfer,Organic,completed
169856,2025-03-02 15:00:00,12426,24,1,0.15,897.92,763.23,577.18,186.05,Store,Bank Transfer,NewYear,completed
169857,2024-09-14 19:00:00,11260,49,3,0.15,4133.76,3513.7,3053.7,460.0,Store,Card,Organic,completed
169858,2024-11-27 04:00:00,3307,59,5,0.0,4454.2,4454.2,2201.1,2253.1,Store,Card,NewYear,completed
169859,2024-12-19 09:00:00,16834,390,2,0.2,949.66,759.73,634.9,124.83,Store,Wallet,Retention,completed
169860,2024-07-17 08:00:00,18378,448,3,0.1,5046.99,4542.29,2361.75,2180.54,Store,UPI,BackToOffice,completed
169861,2024-09-21 07:00:00,11558,315,4,0.2,6962.8,5570.24,5248.8,321.44,Marketplace,Wallet,BackToOffice,completed
169862,2024-06-11 18:00:00,18676,155,4,0.05,6293.04,5978.39,4588.96,1389.43,Partner,Card,Festive,completed
169863,2024-11-18 14:00:00,16279,103,6,0.0,2120.76,2120.76,1384.74,736.02,Store,Card,Organic,completed
169864,2025-03-12 11:00:00,9231,214,3,0.0,4679.19,4679.19,3618.33,1060.86,Store,UPI,Summer,returned
169865,2024-01-09 14:00:00,1559,443,3,0.15,2675.31,2274.01,1337.04,936.97,Online,UPI,Summer,completed
169866,2024-01-28 06:00:00,9235,360,6,0.1,3901.92,3511.73,2164.2,1347.53,Online,Bank Transfer,Retention,completed
169867,2024-12-23 10:00:00,13361,315,6,0.0,10444.2,10444.2,7873.2,2571.0,Marketplace,UPI,BackToOffice,returned
169868,2024-06-07 09:00:00,1610,273,9,0.0,8308.44,0.0,5892.39,0.0,Online,Wallet,Summer,cancelled
169869,2024-01-22 22:00:00,10901,439,2,0.1,1621.02,1458.92,957.16,501.76,Online,Wallet,Festive,completed
169870,2024-12-26 19:00:00,8916,240,8,0.05,7809.2,7418.74,5871.92,1546.82,Store,Card,BackToOffice,completed
169871,2024-11-05 03:00:00,3049,375,4,0.05,7946.88,7549.54,4875.72,2673.82,Partner,UPI,Summer,completed
169872,2024-05-18 08:00:00,12679,348,9,0.05,11585.88,11006.59,8281.17,2725.42,Store,Card,Festive,returned
169873,2024-03-12 06:00:00,170,255,1,0.05,309.8,294.31,154.44,139.87,Online,Card,BackToOffice,returned
169874,2024-09-10 21:00:00,8419,208,4,0.05,5724.76,5438.52,3976.32,1462.2,Online,Wallet,Festive,completed
169875,2024-12-08 11:00:00,13508,306,4,0.1,3433.72,3090.35,1730.68,1359.67,Store,Wallet,Retention,completed
