order_id,order_date,customer_id,product_id,quantity,discount,sales,city,segment,age,category,unit_price,month
48134,2024-05-22,6450,51,3,0.05,98.32,New York,Consumer,60,Technology,34.5,2024-05
48135,2024-06-11,10462,74,4,0.05,2025.97,San Diego,Home Office,27,Furniture,533.15,2024-06
48136,2025-02-28,4450,107,3,0.05,1095.74,Boston,Consumer,63,Technology,384.47,2025-02
48137,2025-04-29,6180,170,4,0.05,1535.81,Boston,Consumer,40,Office Supplies,404.16,2025-04
48138,2024-03-24,9340,152,3,0.0,3436.89,Chicago,Consumer,48,Technology,1145.63,2024-03
48139,2025-04-07,521,11,5,0.0,4615.35,Austin,Home Office,47,Furniture,923.07,2025-04
48140,2024-07-19,9091,172,2,0.1,890.93,Seattle,Consumer,69,Technology,494.96,2024-07
48141,2025-02-18,11100,126,7,0.05,2288.46,Austin,Home Office,35,Technology,344.13,2025-02
48142,2025-06-26,2547,175,4,0.0,4671.76,San Diego,Corporate,57,Technology,1167.94,2025-06
48143,2025-02-27,5856,66,5,0.0,3830.65,Seattle,Consumer,46,Office Supplies,766.13,2025-02
48144,2024-05-25,2775,146,7,0.05,5724.05,Seattle,Corporate,53,Office Supplies,860.76,2024-05
48145,2024-12-07,4313,21,1,0.05,1047.61,Austin,Consumer,58,Furniture,1102.75,2024-12
48146,2024-10-30,3981,94,2,0.15,868.94,Austin,Consumer,27,Office Supplies,511.14,2024-10
48147,2024-03-31,1291,78,4,0.0,4103.2,Chicago,Consumer,36,Technology,1025.8,2024-03
48148,2025-05-23,6370,48,5,0.0,2562.05,New York,Consumer,46,Technology,512.41,2025-05
48149,2024-08-10,2859,59,4,0.05,3070.44,San Diego,Consumer,53,Office Supplies,808.01,2024-08
48150,2025-04-24,3659,4,1,0.15,890.29,Austin,Home Office,56,Technology,1047.4,2025-04
48151,2024-09-20,2512,120,5,0.1,4020.03,Boston,Consumer,18,Furniture,893.34,2024-09
48152,2024-10-24,499,41,5,0.1,296.55,Boston,Consumer,21,Technology,65.9,2024-10
48153,2025-04-01,1748,4,1,0.1,942.66,Austin,Corporate,46,Technology,1047.4,2025-04
48154,2024-10-06,9209,43,7,0.0,6741.07,Austin,Consumer,47,Office Supplies,963.01,2024-10
48155,2024-06-07,6304,141,7,0.0,2167.27,Seattle,Consumer,68,Furniture,309.61,2024-06
48156,2024-03-10,1974,95,2,0.0,1214.56,Austin,Consumer,21,Technology,607.28,2024-03
48157,2024-06-28,10671,40,5,0.05,3645.2,Chicago,Home Office,32,Technology,767.41,2024-06
48158,2025-01-01,11264,113,6,0.0,1618.08,Chicago,Consumer,55,Furniture,269.68,2025-01
48159,2024-01-15,782,37,4,0.05,1738.96,Seattle,Consumer,23,Technology,457.62,2024-01
48160,2024-03-18,10872,177,1,0.05,1081.47,New York,Corporate,24,Technology,1138.39,2024-03
48161,2024-07-30,162,20,3,0.0,582.21,Seattle,Consumer,64,Technology,194.07,2024-07
48162,2024-04-21,10250,71,3,0.05,1841.16,Seattle,Corporate,55,Office Supplies,646.02,2024-04
48163,2024-11-23,6746,96,6,0.1,4629.26,Boston,Consumer,60,Furniture,857.27,2024-11
48164,2024-12-23,7034,169,1,0.05,185.85,Seattle,Consumer,57,Technology,195.63,2024-12
48165,2024-12-17,9419,16,7,0.05,5361.83,New York,Consumer,43,Furniture,806.29,2024-12
48166,2024-05-06,11262,146,3,0.1,2324.05,Austin,Consumer,39,Office Supplies,860.76,2024-05
48167,2024-05-14,1002,46,3,0.0,2028.24,San Diego,Home Office,36,Technology,676.08,2024-05
48168,2024-12-26,9951,128,3,0.1,2917.92,Austin,Consumer,24,Technology,1080.71,2024-12
48169,2025-01-19,8010,22,1,0.1,609.38,Seattle,Corporate,52,Technology,677.09,2025-01
48170,2025-04-25,393,32,5,0.0,5259.25,Austin,Consumer,26,Technology,1051.85,2025-04
48171,2024-09-07,10299,180,6,0.1,788.08,San Diego,Consumer,54,Office Supplies,145.94,2024-09
48172,2024-09-24,6521,112,3,0.0,331.92,New York,Consumer,28,Technology,110.64,2024-09
48173,2025-06-20,403,5,1,0.1,76.76,Chicago,Consumer,47,Technology,85.29,2025-06
48174,2024-07-19,5042,107,6,0.0,2306.82,New York,Consumer,66,Technology,384.47,2024-07
48175,2024-05-04,6681,129,5,0.05,5097.13,Chicago,Home Office,68,Technology,1073.08,2024-05
48176,2024-02-11,2772,143,3,0.0,2511.24,New York,Home Office,64,Furniture,837.08,2024-02
48177,2024-09-25,5462,47,5,0.05,1769.56,New York,Consumer,59,Furniture,372.54,2024-09
48178,2024-06-11,8528,105,2,0.1,431.01,San Diego,Home Office,58,Furniture,239.45,2024-06
48179,2024-09-17,1154,28,5,0.05,4487.66,Boston,Consumer,51,Office Supplies,944.77,2024-09
48180,2025-02-19,2442,174,4,0.05,2562.0,New York,Consumer,30,Technology,674.21,2025-02
48181,2024-04-04,9305,40,2,0.05,1458.08,Austin,Consumer,31,Technology,767.41,2024-04
48182,2025-03-03,6899,36,5,0.0,250.85,Boston,Corporate,48,Technology,52.81,2025-03
48183,2024-01-07,6346,124,2,0.05,72.39,San Diego,Consumer,26,Furniture,38.1,2024-01
48184,2024-12-03,6369,30,7,0.1,1816.29,New York,Consumer,27,Office Supplies,288.3,2024-12
48185,2024-05-18,1493,25,1,0.0,34.94,New York,Corporate,27,Technology,34.94,2024-05
48186,2025-05-01,11132,131,6,0.1,4770.2,Chicago,Consumer,18,Furniture,883.37,2025-05
48187,2024-06-12,2146,27,3,0.05,1628.06,Austin,Consumer,66,Technology,571.25,2024-06
48188,2025-05-03,2713,180,4,0.05,554.57,Boston,Corporate,36,Office Supplies,145.94,2025-05
48189,2024-03-23,3233,147,6,0.0,1007.86,San Diego,Consumer,50,Technology,186.64,2024-03
48190,2024-11-10,9638,43,7,0.0,6741.07,Seattle,Consumer,55,Office Supplies,963.01,2024-11
48191,2024-04-28,11722,14,4,0.1,3885.44,Seattle,Consumer,19,Technology,1079.29,2024-04
48192,2025-01-16,4758,10,3,0.1,442.26,New York,Consumer,46,Furniture,163.8,2025-01
48193,2024-11-28,8106,100,6,0.0,1796.22,Seattle,Consumer,41,Furniture,299.37,2024-11
48194,2024-10-05,5253,119,7,0.0,1601.18,San Diego,Consumer,69,Technology,228.74,2024-10
48195,2024-10-13,11492,66,3,0.0,2298.39,New York,Corporate,52,Office Supplies,766.13,2024-10
48196,2025-05-24,6725,135,3,0.1,2114.42,Chicago,Consumer,36,Furniture,783.12,2025-05
48197,2024-08-22,3256,106,6,0.05,2833.01,Chicago,Consumer,66,Office Supplies,497.02,2024-08
48198,2024-04-21,4611,92,2,0.0,577.62,New York,Consumer,50,Furniture,288.81,2024-04
48199,2025-03-17,8963,2,4,0.1,2500.27,Boston,Consumer,42,Office Supplies,694.52,2025-03
48200,2025-05-19,3721,42,3,0.05,2466.25,Seattle,Corporate,33,Technology,865.35,2025-05
48201,2024-01-17,6287,48,4,0.0,2049.64,New York,Consumer,55,Technology,512.41,2024-01
48202,2024-08-07,599,90,5,0.05,3175.76,Seattle,Consumer,22,Technology,668.58,2024-08
48203,2025-06-23,8164,38,4,0.1,2411.14,Chicago,Corporate,24,Furniture,669.76,2025-06
48204,2025-02-23,8891,56,4,0.0,2136.52,Boston,Home Office,66,Technology,534.13,2025-02
48205,2025-04-18,4186,30,3,0.1,778.41,Seattle,Consumer,43,Office Supplies,288.3,2025-04
48206,2025-03-27,9008,40,1,0.05,729.04,Austin,Home Office,56,Technology,767.41,2025-03
48207,2025-06-26,2982,155,6,0.0,4784.46,New York,Consumer,41,Technology,797.41,2025-06
48208,2024-04-15,1122,91,3,0.05,3306.11,New York,Consumer,39,Technology,1160.04,2024-04
48209,2024-02-15,4676,171,1,0.05,910.6,Austin,Consumer,26,Technology,958.53,2024-02
48210,2025-05-17,9424,9,4,0.1,4014.4,Chicago,Consumer,68,Technology,1115.11,2025-05
48211,2024-10-21,10687,83,6,0.05,4406.5,San Diego,Home Office,34,Office Supplies,773.07,2024-10
48212,2024-02-10,4740,130,5,0.1,3129.98,Seattle,Consumer,39,Technology,695.55,2024-02
48213,2024-12-19,6086,149,5,0.05,2612.36,San Diego,Corporate,63,Technology,549.97,2024-12
48214,2025-02-12,5197,138,7,0.0,573.86,Boston,Consumer,47,Furniture,81.98,2025-02
48215,2025-05-02,4489,78,5,0.05,4872.55,Seattle,Home Office,28,Technology,1025.8,2025-05
48216,2025-06-10,9783,178,7,0.05,4516.41,Boston,Consumer,45,Office Supplies,679.16,2025-06
48217,2025-03-04,7428,45,7,0.0,5667.9,San Diego,Consumer,36,Furniture,809.7,2025-03
48218,2025-06-15,10427,159,4,0.0,4085.16,San Diego,Consumer,19,Office Supplies,1021.29,2025-06
48219,2024-04-26,5677,180,1,0.0,145.94,Seattle,Consumer,43,Office Supplies,145.94,2024-04
48220,2024-02-15,8523,54,4,0.1,2814.7,San Diego,Consumer,67,Technology,781.86,2024-02
48221,2025-03-24,7401,148,7,0.1,6428.52,San Diego,Consumer,39,Office Supplies,1020.4,2025-03
48222,2025-03-09,11058,55,5,0.0,2075.6,Boston,Home Office,50,Furniture,415.12,2025-03
48223,2025-03-10,7005,158,2,0.1,1251.11,Austin,Consumer,27,Technology,695.06,2025-03
48224,2024-04-19,574,80,6,0.1,238.84,New York,Corporate,41,Office Supplies,44.23,2024-04
48225,2024-06-22,6945,66,6,0.05,4366.94,San Diego,Consumer,36,Office Supplies,766.13,2024-06
48226,2024-11-07,369,131,6,0.1,4770.2,New York,Consumer,20,Furniture,883.37,2024-11
48227,2025-02-16,5548,42,2,0.05,1644.16,New York,Consumer,65,Technology,865.35,2025-02
48228,2024-07-29,6604,8,6,0.05,4457.23,Chicago,Consumer,39,Furniture,781.97,2024-07
48229,2024-01-26,11226,164,7,0.0,8209.46,Chicago,Consumer,64,Technology,1172.78,2024-01
48230,2024-12-28,6509,174,4,0.0,2696.84,San Diego,Home Office,33,Technology,674.21,2024-12
48231,2024-01-24,3672,9,5,0.0,5575.55,New York,Home Office,57,Technology,1115.11,2024-01
48232,2024-09-29,6337,127,7,0.05,1965.21,Seattle,Consumer,60,Technology,295.52,2024-09
48233,2025-03-31,1865,20,6,0.0,1164.42,Boston,Corporate,24,Technology,194.07,2025-03
48234,2024-10-30,1295,154,5,0.0,1160.7,Boston,Corporate,61,Furniture,232.14,2024-10
48235,2024-04-29,2416,42,3,0.0,2596.05,Austin,Corporate,60,Technology,865.35,2024-04
48236,2024-04-14,586,125,2,0.05,214.26,Boston,Consumer,65,Furniture,112.77,2024-04
48237,2024-06-12,6954,32,2,0.1,1893.33,San Diego,Consumer,56,Technology,1051.85,2024-06
48238,2024-07-09,6293,166,5,0.0,2599.95,New York,Consumer,58,Technology,519.99,2024-07
48239,2025-03-31,433,48,6,0.0,3074.46,San Diego,Consumer,32,Technology,512.41,2025-03
48240,2025-03-19,4041,148,3,0.05,2908.14,Chicago,Consumer,66,Office Supplies,1020.4,2025-03
48241,2025-03-12,3307,153,3,0.0,3268.5,Chicago,Corporate,28,Furniture,1089.5,2025-03
48242,2024-03-02,967,79,2,0.1,455.72,Seattle,Consumer,43,Office Supplies,253.18,2024-03
48243,2024-08-12,10444,25,3,0.0,104.82,Seattle,Corporate,67,Technology,34.94,2024-08
48244,2024-12-05,1587,128,5,0.05,5133.37,San Diego,Consumer,33,Technology,1080.71,2024-12
48245,2025-01-26,1300,12,1,0.1,257.04,New York,Corporate,27,Technology,285.6,2025-01
48246,2024-06-03,5488,170,5,0.15,1717.68,San Diego,Home Office,25,Office Supplies,404.16,2024-06
48247,2024-08-05,4069,67,1,0.0,639.54,San Diego,Consumer,53,Office Supplies,639.54,2024-08
48248,2025-01-17,10484,171,7,0.0,6709.71,Chicago,Consumer,38,Technology,958.53,2025-01
48249,2024-03-10,5678,5,6,0.05,486.15,Austin,Home Office,64,Technology,85.29,2024-03
48250,2025-02-10,2222,163,7,0.0,7724.22,New York,Corporate,24,Technology,1103.46,2025-02
48251,2024-05-14,1772,27,3,0.05,1628.06,Austin,Consumer,55,Technology,571.25,2024-05
48252,2024-02-23,707,136,3,0.05,3149.45,New York,Consumer,52,Office Supplies,1105.07,2024-02
48253,2024-11-13,1241,70,4,0.05,1075.55,Seattle,Consumer,27,Office Supplies,283.04,2024-11
48254,2025-03-23,10705,115,2,0.0,1394.06,Seattle,Consumer,20,Technology,697.03,2025-03
48255,2024-07-28,7515,39,6,0.0,64.62,Chicago,Consumer,60,Furniture,10.77,2024-07
48256,2024-01-06,5388,99,1,0.15,1006.97,Boston,Corporate,62,Furniture,1184.67,2024-01
48257,2024-12-12,8079,106,6,0.1,2683.91,New York,Consumer,52,Office Supplies,497.02,2024-12
48258,2025-06-16,1848,35,7,0.05,4408.95,Seattle,Consumer,28,Office Supplies,663.0,2025-06
48259,2024-12-02,10412,127,2,0.0,591.04,New York,Corporate,48,Technology,295.52,2024-12
48260,2025-06-02,5971,83,3,0.1,2087.29,San Diego,Corporate,30,Office Supplies,773.07,2025-06
48261,2024-03-31,725,74,1,0.0,533.15,San Diego,Consumer,59,Furniture,533.15,2024-03
48262,2024-03-05,6178,25,3,0.0,104.82,Seattle,Home Office,69,Technology,34.94,2024-03
48263,2024-09-12,822,13,2,0.1,747.56,Seattle,Home Office,59,Furniture,415.31,2024-09
48264,2025-05-29,10998,28,5,0.0,4723.85,New York,Corporate,40,Office Supplies,944.77,2025-05
48265,2025-04-27,11125,110,6,0.0,1024.2,Seattle,Consumer,61,Technology,170.7,2025-04
48266,2024-01-13,7992,29,1,0.05,254.5,New York,Consumer,37,Office Supplies,267.9,2024-01
48267,2024-06-08,7311,15,2,0.1,893.61,Boston,Consumer,19,Office Supplies,496.45,2024-06
48268,2024-09-25,6729,86,5,0.0,2240.3,New York,Consumer,28,Office Supplies,448.06,2024-09
48269,2025-06-07,10269,143,4,0.1,3013.49,Austin,Corporate,47,Furniture,837.08,2025-06
48270,2025-02-06,8875,16,7,0.05,5361.83,Austin,Consumer,62,Furniture,806.29,2025-02
48271,2025-05-18,7785,104,6,0.0,1367.34,Austin,Corporate,23,Office Supplies,227.89,2025-05
48272,2024-04-14,5991,155,6,0.0,4784.46,New York,Home Office,26,Technology,797.41,2024-04
48273,2025-05-16,2376,167,7,0.05,4966.29,Boston,Consumer,58,Furniture,746.81,2025-05
48274,2024-11-21,717,164,3,0.0,3518.34,Seattle,Corporate,60,Technology,1172.78,2024-11
48275,2025-01-30,1790,164,5,0.05,5570.7,San Diego,Consumer,64,Technology,1172.78,2025-01
48276,2025-02-17,3032,122,1,0.15,85.21,Chicago,Home Office,31,Technology,100.25,2025-02
48277,2024-11-03,3535,137,1,0.0,957.43,New York,Home Office,56,Technology,957.43,2024-11
48278,2024-01-23,5728,94,2,0.05,971.17,New York,Corporate,23,Office Supplies,511.14,2024-01
48279,2024-03-25,603,128,3,0.0,3242.13,San Diego,Consumer,51,Technology,1080.71,2024-03
48280,2024-08-11,5388,172,2,0.0,989.92,Boston,Corporate,62,Technology,494.96,2024-08
48281,2024-08-20,9283,33,5,0.15,1486.86,New York,Home Office,18,Furniture,349.85,2024-08
48282,2025-03-01,6282,58,3,0.1,2992.11,Chicago,Home Office,41,Technology,1108.19,2025-03
48283,2024-07-17,11519,95,5,0.0,3036.4,New York,Consumer,18,Technology,607.28,2024-07
48284,2024-06-27,1583,109,1,0.0,1068.75,Seattle,Consumer,47,Office Supplies,1068.75,2024-06
48285,2024-05-04,630,153,3,0.0,3268.5,Austin,Corporate,20,Furniture,1089.5,2024-05
48286,2024-06-09,2683,144,5,0.05,927.58,Austin,Corporate,31,Technology,195.28,2024-06
48287,2025-03-08,11407,47,7,0.1,2347.0,Boston,Consumer,68,Furniture,372.54,2025-03
48288,2024-01-03,8703,133,3,0.0,1485.54,Boston,Consumer,48,Furniture,495.18,2024-01
48289,2024-12-07,7705,6,4,0.0,509.6,Boston,Consumer,36,Technology,127.4,2024-12
48290,2024-10-24,3434,152,4,0.0,4582.52,Austin,Consumer,61,Technology,1145.63,2024-10
48291,2025-01-22,2614,63,1,0.1,297.36,Seattle,Consumer,28,Technology,330.4,2025-01
48292,2024-05-23,3579,42,2,0.15,1471.1,Boston,Consumer,48,Technology,865.35,2024-05
48293,2025-02-21,2378,72,3,0.05,2519.14,New York,Corporate,51,Office Supplies,883.91,2025-02
48294,2024-05-07,5519,145,4,0.0,1523.36,Seattle,Consumer,39,Office Supplies,380.84,2024-05
48295,2024-05-31,11914,172,2,0.1,890.93,Seattle,Home Office,39,Technology,494.96,2024-05
48296,2024-10-03,11575,7,5,0.05,5402.7,Boston,Consumer,32,Technology,1137.41,2024-10
48297,2024-07-30,16,144,4,0.0,781.12,San Diego,Consumer,40,Technology,195.28,2024-07
48298,2025-01-23,11458,100,1,0.1,269.43,Boston,Consumer,31,Furniture,299.37,2025-01
48299,2024-07-23,158,36,3,0.1,142.59,Seattle,Consumer,29,Technology,52.81,2024-07
48300,2024-12-14,9565,2,4,0.0,2778.08,Boston,Consumer,29,Office Supplies,694.52,2024-12
48301,2024-04-11,1436,69,2,0.0,1366.3,New York,Consumer,26,Technology,683.15,2024-04
48302,2025-03-26,7704,63,5,0.1,1486.8,Chicago,Consumer,55,Technology,330.4,2025-03
48303,2024-10-18,242,147,6,0.0,1119.84,Seattle,Consumer,53,Technology,186.64,2024-10
48304,2024-05-09,6925,105,5,0.05,1137.39,Austin,Home Office,24,Furniture,239.45,2024-05
48305,2024-06-08,6399,138,5,0.05,389.4,Seattle,Consumer,69,Furniture,81.98,2024-06
48306,2024-02-25,2374,128,7,0.0,7564.97,Austin,Consumer,69,Technology,1080.71,2024-02
48307,2024-11-15,3766,49,4,0.05,414.31,Austin,Consumer,19,Technology,109.03,2024-11
48308,2025-02-21,5725,90,6,0.0,4011.48,Chicago,Consumer,37,Technology,668.58,2025-02
48309,2024-02-14,1531,136,3,0.15,2817.93,New York,Consumer,18,Office Supplies,1105.07,2024-02
48310,2025-01-19,5521,171,6,0.0,5751.18,Austin,Consumer,45,Technology,958.53,2025-01
48311,2025-04-07,9459,79,5,0.05,1202.6,San Diego,Consumer,22,Office Supplies,253.18,2025-04
48312,2024-12-21,7218,93,7,0.1,1149.94,Chicago,Consumer,42,Office Supplies,182.53,2024-12
48313,2024-01-07,1056,57,1,0.05,671.56,Boston,Consumer,33,Technology,706.91,2024-01
48314,2025-06-23,7875,13,7,0.1,2616.45,Chicago,Consumer,66,Furniture,415.31,2025-06
48315,2025-03-26,9461,57,2,0.1,1272.44,New York,Corporate,64,Technology,706.91,2025-03
48316,2024-10-16,5575,33,6,0.0,2099.1,San Diego,Corporate,42,Furniture,349.85,2024-10
48317,2025-04-03,2315,116,3,0.0,2004.24,Chicago,Consumer,46,Furniture,668.08,2025-04
48318,2025-02-24,1985,153,5,0.0,5447.5,Seattle,Corporate,35,Furniture,1089.5,2025-02
48319,2025-01-08,6006,104,3,0.0,683.67,Chicago,Consumer,58,Office Supplies,227.89,2025-01
48320,2024-06-10,8048,171,6,0.15,4888.5,Boston,Home Office,67,Technology,958.53,2024-06
48321,2025-01-26,11628,67,6,0.05,3645.38,San Diego,Home Office,36,Office Supplies,639.54,2025-01
48322,2024-03-08,5340,121,3,0.1,2165.64,Austin,Consumer,37,Technology,802.09,2024-03
48323,2024-05-15,7584,27,1,0.0,571.25,Chicago,Corporate,43,Technology,571.25,2024-05
48324,2024-02-17,10379,134,7,0.05,4184.84,Chicago,Consumer,37,Technology,629.3,2024-02
48325,2024-09-25,6905,62,7,0.1,446.04,Seattle,Consumer,61,Office Supplies,70.8,2024-09
48326,2024-08-14,4146,112,2,0.0,221.28,Chicago,Home Office,35,Technology,110.64,2024-08
48327,2024-12-02,3261,31,3,0.05,1922.35,Austin,Home Office,66,Office Supplies,674.51,2024-12
48328,2024-10-01,10588,115,2,0.05,1324.36,San Diego,Home Office,35,Technology,697.03,2024-10
48329,2024-08-13,8887,129,2,0.0,2146.16,San Diego,Consumer,31,Technology,1073.08,2024-08
48330,2025-03-12,5910,165,2,0.0,382.7,Seattle,Corporate,32,Office Supplies,191.35,2025-03
48331,2024-12-26,9924,27,6,0.05,3256.12,New York,Corporate,20,Technology,571.25,2024-12
48332,2024-07-09,6840,79,6,0.0,1519.08,Boston,Home Office,67,Office Supplies,253.18,2024-07
48333,2024-05-13,167,93,5,0.15,775.75,Chicago,Corporate,49,Office Supplies,182.53,2024-05
48334,2024-09-21,5550,121,4,0.0,3208.36,San Diego,Corporate,57,Technology,802.09,2024-09
48335,2025-05-04,7132,24,7,0.05,551.82,San Diego,Corporate,49,Technology,82.98,2025-05
48336,2025-02-21,4270,122,6,0.0,601.5,Seattle,Consumer,56,Technology,100.25,2025-02
48337,2025-01-28,6267,24,1,0.15,70.53,San Diego,Consumer,43,Technology,82.98,2025-01
48338,2024-01-27,2097,72,4,0.05,3358.86,Boston,Consumer,29,Office Supplies,883.91,2024-01
48339,2024-12-07,4689,44,2,0.0,2014.72,New York,Consumer,32,Technology,1007.36,2024-12
48340,2024-10-23,2922,81,3,0.05,2539.58,San Diego,Corporate,22,Office Supplies,891.08,2024-10
48341,2024-08-06,2498,83,3,0.0,2319.21,Boston,Home Office,55,Office Supplies,773.07,2024-08
48342,2025-04-24,7690,58,7,0.1,6981.6,Boston,Consumer,56,Technology,1108.19,2025-04
48343,2024-12-19,6794,145,6,0.0,2285.04,New York,Consumer,22,Office Supplies,380.84,2024-12
48344,2024-05-03,2071,172,4,0.0,1979.84,Chicago,Consumer,61,Technology,494.96,2024-05
48345,2025-01-04,1496,178,6,0.1,3667.46,Austin,Corporate,36,Office Supplies,679.16,2025-01
48346,2024-01-06,4408,24,5,0.0,414.9,Chicago,Corporate,62,Technology,82.98,2024-01
48347,2025-01-21,1738,105,4,0.1,862.02,New York,Consumer,23,Furniture,239.45,2025-01
48348,2024-10-03,5288,46,7,0.1,4259.3,Boston,Home Office,45,Technology,676.08,2024-10
48349,2024-09-01,1351,168,5,0.0,5362.1,New York,Consumer,57,Office Supplies,1072.42,2024-09
48350,2024-02-15,5273,140,2,0.1,550.91,Chicago,Home Office,25,Furniture,306.06,2024-02
48351,2024-01-29,9166,154,3,0.0,696.42,Boston,Consumer,67,Furniture,232.14,2024-01
48352,2024-07-20,2673,62,3,0.05,201.78,Boston,Home Office,39,Office Supplies,70.8,2024-07
48353,2025-05-12,9734,26,6,0.0,6865.98,Chicago,Corporate,55,Office Supplies,1144.33,2025-05
48354,2024-11-11,10612,125,2,0.0,225.54,Seattle,Consumer,58,Furniture,112.77,2024-11
48355,2024-02-17,1917,107,4,0.0,1537.88,Chicago,Home Office,47,Technology,384.47,2024-02
48356,2024-05-19,6091,131,4,0.05,3356.81,Chicago,Consumer,31,Furniture,883.37,2024-05
48357,2025-03-04,8031,69,7,0.05,4542.95,Chicago,Consumer,37,Technology,683.15,2025-03
48358,2024-10-02,10722,100,6,0.0,1796.22,Seattle,Corporate,33,Furniture,299.37,2024-10
48359,2024-12-22,9465,13,2,0.1,747.56,New York,Corporate,31,Furniture,415.31,2024-12
48360,2024-04-30,1299,74,1,0.05,506.49,Seattle,Home Office,19,Furniture,533.15,2024-04
48361,2024-12-23,6456,119,1,0.0,228.74,Chicago,Home Office,31,Technology,228.74,2024-12
48362,2024-01-08,11939,127,1,0.1,265.97,Seattle,Consumer,39,Technology,295.52,2024-01
48363,2024-03-21,9000,73,3,0.0,1818.09,San Diego,Home Office,35,Technology,606.03,2024-03
48364,2025-01-06,10192,2,6,0.0,4167.12,Seattle,Consumer,62,Office Supplies,694.52,2025-01
48365,2024-09-07,9475,77,5,0.0,1880.6,Chicago,Consumer,27,Office Supplies,376.12,2024-09
48366,2025-03-11,10846,128,5,0.15,4593.02,San Diego,Consumer,53,Technology,1080.71,2025-03
48367,2025-03-30,7874,21,4,0.05,4190.45,Austin,Home Office,19,Furniture,1102.75,2025-03
48368,2025-05-29,4719,104,3,0.15,581.12,Austin,Consumer,55,Office Supplies,227.89,2025-05
48369,2025-01-13,3066,171,6,0.15,4888.5,Seattle,Corporate,47,Technology,958.53,2025-01
48370,2024-05-13,9945,152,3,0.0,3436.89,Chicago,Consumer,61,Technology,1145.63,2024-05
48371,2024-03-24,4696,36,5,0.0,264.05,Boston,Consumer,69,Technology,52.81,2024-03
48372,2024-04-07,3375,134,2,0.05,1195.67,San Diego,Consumer,58,Technology,629.3,2024-04
48373,2024-01-01,1882,53,3,0.0,1829.76,Chicago,Consumer,38,Office Supplies,609.92,2024-01
48374,2024-04-13,2951,102,1,0.0,371.31,New York,Consumer,33,Technology,371.31,2024-04
48375,2024-04-29,1370,121,5,0.0,4010.45,Seattle,Home Office,64,Technology,802.09,2024-04
48376,2024-03-12,4334,141,4,0.0,1238.44,Boston,Consumer,19,Furniture,309.61,2024-03
48377,2025-05-05,8213,69,3,0.0,2049.45,Boston,Consumer,67,Technology,683.15,2025-05
48378,2025-06-18,1328,31,5,0.0,3372.55,New York,Consumer,52,Office Supplies,674.51,2025-06
48379,2024-07-10,228,158,1,0.0,695.06,Seattle,Consumer,36,Technology,695.06,2024-07
48380,2024-08-31,8514,72,7,0.05,5878.0,New York,Corporate,50,Office Supplies,883.91,2024-08
48381,2024-07-01,4258,79,1,0.0,253.18,New York,Consumer,20,Office Supplies,253.18,2024-07
48382,2024-11-24,9232,96,4,0.1,3086.17,Chicago,Home Office,54,Furniture,857.27,2024-11
48383,2024-04-03,4098,24,2,0.15,141.07,New York,Home Office,25,Technology,82.98,2024-04
48384,2024-09-27,3282,139,2,0.0,1713.96,San Diego,Home Office,31,Technology,856.98,2024-09
48385,2025-01-17,6163,166,2,0.15,883.98,Chicago,Consumer,59,Technology,519.99,2025-01
48386,2024-02-06,4255,36,3,0.0,158.43,Austin,Corporate,25,Technology,52.81,2024-02
48387,2024-02-19,6919,124,5,0.0,190.5,New York,Consumer,49,Furniture,38.1,2024-02
48388,2025-04-02,1674,128,6,0.05,6160.05,San Diego,Consumer,21,Technology,1080.71,2025-04
48389,2025-01-05,11427,66,7,0.0,5362.91,Boston,Consumer,28,Office Supplies,766.13,2025-01
48390,2024-11-03,9592,50,5,0.0,4249.95,Chicago,Consumer,19,Technology,849.99,2024-11
48391,2024-09-17,1357,82,4,0.0,4046.24,Austin,Corporate,45,Furniture,1011.56,2024-09
48392,2024-03-16,10984,36,6,0.05,301.02,Seattle,Consumer,33,Technology,52.81,2024-03
48393,2025-03-21,10462,77,6,0.1,2031.05,San Diego,Home Office,27,Office Supplies,376.12,2025-03
48394,2025-06-23,5505,72,3,0.1,2386.56,Seattle,Home Office,44,Office Supplies,883.91,2025-06
48395,2024-05-23,2321,81,3,0.05,2539.58,New York,Consumer,33,Office Supplies,891.08,2024-05
48396,2025-06-13,5489,36,1,0.05,50.17,Boston,Consumer,64,Technology,52.81,2025-06
48397,2024-11-04,10824,172,1,0.1,445.46,San Diego,Home Office,44,Technology,494.96,2024-11
48398,2025-04-01,8227,79,7,0.0,1772.26,Seattle,Consumer,67,Office Supplies,253.18,2025-04
48399,2024-11-28,11172,97,7,0.05,7623.76,Boston,Corporate,47,Furniture,1146.43,2024-11
48400,2025-06-12,6506,98,3,0.0,2483.88,Chicago,Consumer,62,Technology,827.96,2025-06
48401,2024-08-05,3293,72,7,0.05,5878.0,Chicago,Corporate,29,Office Supplies,883.91,2024-08
48402,2025-04-04,11272,67,1,0.1,575.59,San Diego,Consumer,57,Office Supplies,639.54,2025-04
48403,2024-08-01,1971,35,7,0.0,4641.0,San Diego,Corporate,68,Office Supplies,663.0,2024-08
48404,2024-11-12,5382,170,5,0.0,2020.8,Boston,Consumer,66,Office Supplies,404.16,2024-11
48405,2025-01-23,6776,139,4,0.1,3085.13,Boston,Consumer,55,Technology,856.98,2025-01
